Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
452;05-02-2019;08:41:05;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
453;05-02-2019;08:41:06;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
454;05-02-2019;08:41:07;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
455;05-02-2019;08:41:07;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
456;05-02-2019;08:41:08;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
457;05-02-2019;08:41:09;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
458;05-02-2019;08:41:10;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
459;05-02-2019;08:41:11;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
460;05-02-2019;08:41:12;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
461;05-02-2019;08:41:13;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
462;05-02-2019;08:41:13;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
463;05-02-2019;08:41:14;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
464;05-02-2019;08:41:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
465;05-02-2019;08:41:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
466;05-02-2019;08:41:16;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
467;05-02-2019;08:41:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
468;05-02-2019;08:41:18;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
469;05-02-2019;08:41:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
470;05-02-2019;08:41:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
471;05-02-2019;08:43:05;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
472;05-02-2019;08:43:06;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
473;05-02-2019;08:43:06;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
474;05-02-2019;08:43:07;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
475;05-02-2019;08:43:08;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
476;05-02-2019;08:43:09;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
477;05-02-2019;08:43:09;40;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
478;05-02-2019;08:43:14;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
479;05-02-2019;08:43:14;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
480;05-02-2019;08:43:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
481;05-02-2019;08:43:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
482;05-02-2019;08:43:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
483;05-02-2019;08:43:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
484;05-02-2019;08:43:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
485;05-02-2019;08:43:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
486;05-02-2019;08:43:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
487;05-02-2019;08:43:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
488;05-02-2019;08:43:29;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
489;05-02-2019;08:43:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
490;05-02-2019;08:43:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
491;05-02-2019;08:43:30;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
492;05-02-2019;08:43:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
493;05-02-2019;08:43:31;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
494;05-02-2019;08:43:32;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
495;05-02-2019;08:43:32;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
496;05-02-2019;08:43:34;30;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
497;05-02-2019;08:43:40;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
498;05-02-2019;08:43:41;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
499;05-02-2019;08:43:42;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
500;05-02-2019;08:43:42;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
501;05-02-2019;08:43:41;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
502;05-02-2019;08:43:42;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
503;05-02-2019;08:43:42;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
504;05-02-2019;08:43:44;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
505;05-02-2019;08:43:45;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
506;05-02-2019;08:43:45;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
507;05-02-2019;08:44:07;20;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
508;05-02-2019;08:44:08;20;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
509;05-02-2019;08:44:09;20;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
510;05-02-2019;08:44:09;20;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
511;05-02-2019;08:44:10;20;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
512;05-02-2019;08:44:10;10;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
513;05-02-2019;08:44:27;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
514;05-02-2019;08:44:28;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
515;05-02-2019;08:44:29;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
516;05-02-2019;08:44:30;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
517;05-02-2019;08:47:23;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
518;05-02-2019;08:47:23;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
519;05-02-2019;08:47:24;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
520;05-02-2019;08:47:24;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
521;05-02-2019;08:47:24;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
522;05-02-2019;08:47:24;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
523;05-02-2019;08:47:24;10;-;Trovan Unique;0007ACE29F;-;00000000;00000000;-;""
524;05-02-2019;08:47:53;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
525;05-02-2019;08:48:00;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
526;05-02-2019;08:48:01;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
527;05-02-2019;08:48:02;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
528;05-02-2019;08:48:03;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
529;05-02-2019;08:48:03;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
530;05-02-2019;08:48:04;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
531;05-02-2019;08:51:29;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
532;05-02-2019;08:51:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
533;05-02-2019;08:51:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
534;05-02-2019;08:51:30;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
