Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
4482;07-02-2019;08:20:39;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4483;07-02-2019;08:20:41;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4484;07-02-2019;08:20:42;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4485;07-02-2019;08:20:42;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4486;07-02-2019;08:24:54;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4487;07-02-2019;08:24:56;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4488;07-02-2019;08:24:57;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4489;07-02-2019;08:24:58;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4490;07-02-2019;08:24:59;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4491;07-02-2019;08:24:59;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4492;07-02-2019;08:25:58;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4493;07-02-2019;08:25:59;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4494;07-02-2019;08:25:59;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4495;07-02-2019;08:26:01;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4496;07-02-2019;08:26:01;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4497;07-02-2019;08:26:02;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4498;07-02-2019;08:26:02;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4499;07-02-2019;08:26:17;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4500;07-02-2019;08:26:17;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4501;07-02-2019;08:26:18;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4502;07-02-2019;08:27:33;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4503;07-02-2019;08:27:33;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4504;07-02-2019;08:27:34;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4505;07-02-2019;08:27:34;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4506;07-02-2019;08:27:48;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4507;07-02-2019;08:27:49;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4508;07-02-2019;08:27:49;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4509;07-02-2019;08:27:49;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4510;07-02-2019;08:27:50;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4511;07-02-2019;08:27:51;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4512;07-02-2019;08:27:51;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4513;07-02-2019;08:27:52;20;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4514;07-02-2019;08:27:52;20;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4515;07-02-2019;08:28:05;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4516;07-02-2019;08:28:06;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4517;07-02-2019;08:28:06;30;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4518;07-02-2019;08:28:08;40;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
4519;07-02-2019;08:31:15;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4520;07-02-2019;08:31:15;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4521;07-02-2019;08:31:16;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4522;07-02-2019;08:32:32;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4523;07-02-2019;08:32:33;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4524;07-02-2019;08:33:35;20;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4525;07-02-2019;08:33:35;20;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4526;07-02-2019;08:33:36;20;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4527;07-02-2019;08:33:37;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4528;07-02-2019;08:33:37;10;-;Trovan Unique;0007ABAE1D;-;00000000;00000000;-;""
4529;07-02-2019;08:33:44;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4530;07-02-2019;08:33:45;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4531;07-02-2019;08:33:52;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4532;07-02-2019;08:33:53;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4533;07-02-2019;08:33:54;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4534;07-02-2019;08:33:54;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4535;07-02-2019;08:33:55;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4536;07-02-2019;08:33:56;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4537;07-02-2019;08:34:00;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4538;07-02-2019;08:34:13;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4539;07-02-2019;08:34:13;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4540;07-02-2019;08:34:14;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4541;07-02-2019;08:34:14;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4542;07-02-2019;08:34:14;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4543;07-02-2019;08:34:14;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4544;07-02-2019;08:34:14;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4545;07-02-2019;08:34:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4546;07-02-2019;08:34:16;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4547;07-02-2019;08:34:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4548;07-02-2019;08:34:17;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4549;07-02-2019;08:34:18;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4550;07-02-2019;08:34:19;30;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4551;07-02-2019;08:35:55;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4552;07-02-2019;08:35:56;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4553;07-02-2019;08:35:56;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4554;07-02-2019;08:36:01;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4555;07-02-2019;08:36:01;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4556;07-02-2019;08:36:02;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4557;07-02-2019;08:36:02;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4558;07-02-2019;08:36:02;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4559;07-02-2019;08:36:02;10;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4560;07-02-2019;08:36:04;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4561;07-02-2019;08:36:05;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4562;07-02-2019;08:36:06;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4563;07-02-2019;08:36:14;30;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4564;07-02-2019;08:36:15;30;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4565;07-02-2019;08:36:15;30;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4566;07-02-2019;08:36:16;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
4567;07-02-2019;08:36:37;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4568;07-02-2019;08:36:37;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4569;07-02-2019;08:36:37;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4570;07-02-2019;08:36:38;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4571;07-02-2019;08:36:39;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4572;07-02-2019;08:36:42;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4573;07-02-2019;08:36:43;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4574;07-02-2019;08:36:44;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4575;07-02-2019;08:36:45;10;-;Trovan Unique;000783D215;-;00000000;00000000;-;""
4576;07-02-2019;08:36:45;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4577;07-02-2019;08:36:45;10;-;Trovan Unique;000783D215;-;00000000;00000000;-;""
4578;07-02-2019;08:36:45;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4579;07-02-2019;08:36:47;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4580;07-02-2019;08:36:48;10;-;Trovan Unique;000783D5F0;-;00000000;00000000;-;""
4581;07-02-2019;08:36:50;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4582;07-02-2019;08:36:51;30;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4583;07-02-2019;08:37:02;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4584;07-02-2019;08:37:10;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4585;07-02-2019;08:37:11;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4586;07-02-2019;08:37:11;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4587;07-02-2019;08:37:20;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4588;07-02-2019;08:37:21;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4589;07-02-2019;08:37:22;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4590;07-02-2019;08:37:23;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4591;07-02-2019;08:37:23;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4592;07-02-2019;08:38:44;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4593;07-02-2019;08:38:44;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4594;07-02-2019;08:38:45;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4595;07-02-2019;08:38:45;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4596;07-02-2019;08:38:46;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4597;07-02-2019;08:38:47;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4598;07-02-2019;08:38:47;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4599;07-02-2019;08:38:48;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4600;07-02-2019;08:38:48;20;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4601;07-02-2019;08:39:46;30;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
4602;07-02-2019;08:39:47;40;-;Trovan Unique;0007ACC7F7;-;00000000;00000000;-;""
