Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1;04-02-2019;11:56:17;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
2;04-02-2019;11:56:21;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
3;04-02-2019;11:56:24;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4;04-02-2019;11:56:25;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5;04-02-2019;11:56:26;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
6;04-02-2019;11:56:26;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
7;04-02-2019;11:56:27;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8;04-02-2019;11:56:28;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
9;04-02-2019;11:56:28;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
10;04-02-2019;11:56:29;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
11;04-02-2019;12:04:40;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
12;04-02-2019;12:04:45;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
13;04-02-2019;12:04:46;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
14;04-02-2019;12:04:46;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
15;04-02-2019;12:04:46;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
16;04-02-2019;12:04:48;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
17;04-02-2019;12:04:48;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
18;04-02-2019;12:04:49;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
19;04-02-2019;12:05:04;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
20;04-02-2019;12:05:05;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
21;04-02-2019;12:05:05;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
22;04-02-2019;12:05:06;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
23;04-02-2019;12:05:07;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
24;04-02-2019;12:05:10;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
25;04-02-2019;12:05:11;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
26;04-02-2019;12:05:11;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
27;04-02-2019;12:05:12;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
28;04-02-2019;12:05:47;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
29;04-02-2019;12:05:48;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
30;04-02-2019;12:17:56;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
31;04-02-2019;12:17:57;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
32;04-02-2019;12:17:58;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
33;04-02-2019;12:17:59;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
34;04-02-2019;12:17:59;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
35;04-02-2019;12:23:26;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
36;04-02-2019;12:23:27;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
37;04-02-2019;12:23:28;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
38;04-02-2019;12:23:29;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
39;04-02-2019;12:23:29;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
40;04-02-2019;12:23:30;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
41;04-02-2019;12:23:31;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
42;04-02-2019;12:23:32;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
43;04-02-2019;12:23:33;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
44;04-02-2019;12:23:33;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
45;04-02-2019;12:23:33;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
46;04-02-2019;12:23:52;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
47;04-02-2019;12:23:52;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
48;04-02-2019;12:45:34;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
49;04-02-2019;12:45:36;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
50;04-02-2019;12:45:37;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
51;04-02-2019;12:45:37;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
52;04-02-2019;12:45:38;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
53;04-02-2019;12:45:39;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
54;04-02-2019;12:45:40;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
55;04-02-2019;12:45:40;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
56;04-02-2019;12:45:40;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
57;04-02-2019;12:45:41;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
58;04-02-2019;12:45:42;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
59;04-02-2019;12:45:42;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
60;04-02-2019;12:45:42;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
61;04-02-2019;12:45:43;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
62;04-02-2019;12:45:44;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
63;04-02-2019;12:47:20;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
64;04-02-2019;12:47:20;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
65;04-02-2019;12:47:21;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
66;04-02-2019;12:59:14;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
67;04-02-2019;12:59:15;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
68;04-02-2019;12:59:16;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
69;04-02-2019;12:59:16;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
70;04-02-2019;12:59:18;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
71;04-02-2019;12:59:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
72;04-02-2019;12:59:19;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
73;04-02-2019;12:59:20;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
74;04-02-2019;13:03:42;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
75;04-02-2019;13:05:48;40;-;Trovan Unique;0007ACD237;-;00000000;00000000;-;""
76;04-02-2019;13:16:00;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
77;04-02-2019;13:16:01;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
78;04-02-2019;13:16:01;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
79;04-02-2019;13:16:04;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
80;04-02-2019;13:16:05;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
81;04-02-2019;13:16:05;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
82;04-02-2019;13:16:06;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
83;04-02-2019;13:16:07;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
84;04-02-2019;13:16:32;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
85;04-02-2019;13:16:33;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
86;04-02-2019;13:28:25;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
87;04-02-2019;13:28:25;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
88;04-02-2019;13:28:26;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
89;04-02-2019;13:28:27;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
90;04-02-2019;13:28:27;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
91;04-02-2019;13:28:28;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
92;04-02-2019;13:28:29;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
