Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
3523;18-11-2018;08:39:30;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3524;18-11-2018;08:39:31;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3525;18-11-2018;08:39:31;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3526;18-11-2018;08:39:32;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3527;18-11-2018;08:39:32;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3528;18-11-2018;08:46:50;10;-;Trovan Unique;0007B0F1CE;-;00000000;00000000;-;""
3529;18-11-2018;09:00:15;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3530;18-11-2018;09:00:15;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3531;18-11-2018;09:00:16;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3532;18-11-2018;09:00:16;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3533;18-11-2018;09:00:16;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3534;18-11-2018;09:00:17;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3535;18-11-2018;09:00:18;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3536;18-11-2018;09:01:56;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3537;18-11-2018;09:01:56;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3538;18-11-2018;09:01:57;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3539;18-11-2018;09:01:58;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3540;18-11-2018;09:09:48;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3541;18-11-2018;09:09:48;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3542;18-11-2018;09:09:49;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3543;18-11-2018;09:09:49;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3544;18-11-2018;09:09:49;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3545;18-11-2018;09:09:50;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3546;18-11-2018;09:10:30;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3547;18-11-2018;09:10:30;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3548;18-11-2018;09:10:31;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3549;18-11-2018;09:10:32;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3550;18-11-2018;09:51:09;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3551;18-11-2018;09:51:09;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3552;18-11-2018;09:51:10;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3553;18-11-2018;09:51:11;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3554;18-11-2018;09:52:04;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3555;18-11-2018;09:52:04;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
