Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
2132;16-11-2018;07:12:32;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2133;16-11-2018;07:12:32;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2134;16-11-2018;07:12:33;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2135;16-11-2018;07:12:34;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2136;16-11-2018;07:12:35;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2137;16-11-2018;07:12:35;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2138;16-11-2018;07:12:55;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2139;16-11-2018;07:12:56;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2140;16-11-2018;07:12:57;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2141;16-11-2018;07:12:57;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2142;16-11-2018;07:12:56;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2143;16-11-2018;07:12:57;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2144;16-11-2018;07:12:58;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2145;16-11-2018;07:12:58;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2146;16-11-2018;07:12:58;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2147;16-11-2018;07:12:58;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2148;16-11-2018;07:12:59;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2149;16-11-2018;07:13:10;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2150;16-11-2018;07:13:11;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2151;16-11-2018;07:13:12;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2152;16-11-2018;07:13:13;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
2153;16-11-2018;07:13:34;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2154;16-11-2018;07:13:35;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2155;16-11-2018;07:13:36;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2156;16-11-2018;07:13:35;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2157;16-11-2018;07:13:36;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2158;16-11-2018;07:13:36;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2159;16-11-2018;07:13:37;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2160;16-11-2018;07:13:38;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2161;16-11-2018;07:13:39;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2162;16-11-2018;07:13:39;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
2163;16-11-2018;07:14:36;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2164;16-11-2018;07:14:37;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2165;16-11-2018;07:14:38;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2166;16-11-2018;07:14:38;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2167;16-11-2018;07:15:35;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2168;16-11-2018;07:15:36;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2169;16-11-2018;07:15:37;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2170;16-11-2018;07:15:38;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2171;16-11-2018;07:15:43;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2172;16-11-2018;07:15:43;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2173;16-11-2018;07:15:43;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2174;16-11-2018;07:15:43;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2175;16-11-2018;07:15:44;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2176;16-11-2018;07:15:44;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2177;16-11-2018;07:15:44;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2178;16-11-2018;07:15:45;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2179;16-11-2018;07:15:45;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2180;16-11-2018;07:15:45;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2181;16-11-2018;07:15:46;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2182;16-11-2018;07:15:46;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2183;16-11-2018;07:15:47;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2184;16-11-2018;07:17:03;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2185;16-11-2018;07:17:04;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2186;16-11-2018;07:17:04;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2187;16-11-2018;07:17:05;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2188;16-11-2018;07:17:05;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2189;16-11-2018;07:17:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2190;16-11-2018;07:17:07;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2191;16-11-2018;07:17:09;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2192;16-11-2018;07:18:25;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
2193;16-11-2018;07:18:26;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
2194;16-11-2018;07:27:45;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2195;16-11-2018;07:27:45;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2196;16-11-2018;07:27:48;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2197;16-11-2018;07:27:48;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2198;16-11-2018;07:27:59;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2199;16-11-2018;07:28:00;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2200;16-11-2018;07:28:00;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2201;16-11-2018;07:28:02;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2202;16-11-2018;07:28:03;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2203;16-11-2018;07:34:51;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2204;16-11-2018;07:34:51;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2205;16-11-2018;07:34:51;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2206;16-11-2018;07:34:51;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2207;16-11-2018;07:34:52;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2208;16-11-2018;07:34:52;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2209;16-11-2018;07:34:53;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2210;16-11-2018;07:34:54;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2211;16-11-2018;07:34:54;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2212;16-11-2018;07:35:44;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2213;16-11-2018;07:35:45;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2214;16-11-2018;07:35:46;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2215;16-11-2018;07:35:45;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2216;16-11-2018;07:35:46;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2217;16-11-2018;07:35:46;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2218;16-11-2018;07:35:47;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
2219;16-11-2018;07:38:31;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2220;16-11-2018;07:38:32;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2221;16-11-2018;07:38:33;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2222;16-11-2018;07:38:33;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2223;16-11-2018;07:38:33;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2224;16-11-2018;07:38:33;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2225;16-11-2018;07:38:34;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2226;16-11-2018;07:38:34;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
2227;16-11-2018;07:38:39;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2228;16-11-2018;07:38:40;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2229;16-11-2018;07:38:41;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2230;16-11-2018;07:38:41;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2231;16-11-2018;07:38:42;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
2232;16-11-2018;07:38:43;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
