Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
248;14-11-2018;07:03:55;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
249;14-11-2018;07:03:56;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
250;14-11-2018;07:03:56;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
251;14-11-2018;07:04:08;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
252;14-11-2018;07:04:33;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
253;14-11-2018;07:04:34;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
254;14-11-2018;07:04:35;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
255;14-11-2018;07:04:36;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
256;14-11-2018;07:04:36;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
257;14-11-2018;07:05:08;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
258;14-11-2018;07:05:09;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
259;14-11-2018;07:05:11;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
260;14-11-2018;07:05:11;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
261;14-11-2018;07:05:12;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
262;14-11-2018;07:05:13;20;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
263;14-11-2018;07:05:14;20;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
264;14-11-2018;07:05:15;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
265;14-11-2018;07:05:16;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
266;14-11-2018;07:07:07;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
267;14-11-2018;07:07:08;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
268;14-11-2018;07:07:09;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
269;14-11-2018;07:07:10;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
270;14-11-2018;07:07:12;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
271;14-11-2018;07:07:21;40;-;Trovan Unique;0007ABD4C1;-;00000000;00000000;-;""
272;14-11-2018;07:07:21;40;-;Trovan Unique;0007ABD4C1;-;00000000;00000000;-;""
273;14-11-2018;07:07:22;40;-;Trovan Unique;0007ABD4C1;-;00000000;00000000;-;""
274;14-11-2018;07:07:23;40;-;Trovan Unique;0007ABD4C1;-;00000000;00000000;-;""
275;14-11-2018;07:07:44;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
276;14-11-2018;07:07:44;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
277;14-11-2018;07:07:45;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
278;14-11-2018;07:08:06;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
279;14-11-2018;07:08:54;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
280;14-11-2018;07:08:54;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
281;14-11-2018;07:08:55;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
282;14-11-2018;07:09:00;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
283;14-11-2018;07:09:01;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
284;14-11-2018;07:09:01;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
285;14-11-2018;07:09:01;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
286;14-11-2018;07:09:03;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
287;14-11-2018;07:09:03;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
288;14-11-2018;07:09:05;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
289;14-11-2018;07:09:06;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
290;14-11-2018;07:09:07;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
291;14-11-2018;07:09:07;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
292;14-11-2018;07:09:08;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
293;14-11-2018;07:09:57;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
294;14-11-2018;07:09:58;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
295;14-11-2018;07:09:58;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
296;14-11-2018;07:09:59;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
297;14-11-2018;07:10:00;30;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
298;14-11-2018;07:10:00;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
299;14-11-2018;07:10:21;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
300;14-11-2018;07:10:22;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
301;14-11-2018;07:10:22;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
302;14-11-2018;07:10:23;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
303;14-11-2018;07:10:24;30;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
304;14-11-2018;07:12:12;30;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
305;14-11-2018;07:12:12;30;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
306;14-11-2018;07:12:13;30;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
307;14-11-2018;07:12:14;40;-;Trovan Unique;00078394D9;-;00000000;00000000;-;""
308;14-11-2018;07:12:24;40;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
309;14-11-2018;07:12:25;40;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
310;14-11-2018;07:12:26;40;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
311;14-11-2018;07:12:27;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
312;14-11-2018;07:12:28;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
313;14-11-2018;07:12:46;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
314;14-11-2018;07:12:46;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
315;14-11-2018;07:12:47;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
316;14-11-2018;07:12:47;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
317;14-11-2018;07:12:47;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
318;14-11-2018;07:12:48;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
319;14-11-2018;07:12:49;30;-;Trovan Unique;0007B0187E;-;00000000;00000000;-;""
