Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
408;15-02-2019;07:58:21;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
409;15-02-2019;07:58:22;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
410;15-02-2019;07:58:23;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
411;15-02-2019;08:04:12;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
412;15-02-2019;08:04:14;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
413;15-02-2019;08:04:14;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
414;15-02-2019;08:04:14;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
415;15-02-2019;08:04:14;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
416;15-02-2019;08:04:15;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
417;15-02-2019;08:04:17;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
418;15-02-2019;08:04:18;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
419;15-02-2019;08:04:19;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
420;15-02-2019;08:04:21;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
421;15-02-2019;08:04:21;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
422;15-02-2019;08:04:23;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
423;15-02-2019;08:04:23;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
424;15-02-2019;08:04:23;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
425;15-02-2019;08:04:27;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
426;15-02-2019;08:04:27;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
427;15-02-2019;08:04:28;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
428;15-02-2019;08:04:30;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
429;15-02-2019;08:04:31;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
430;15-02-2019;08:04:32;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
431;15-02-2019;08:04:34;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
432;15-02-2019;08:04:35;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
433;15-02-2019;08:04:38;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
434;15-02-2019;08:04:39;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
435;15-02-2019;08:04:39;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
436;15-02-2019;08:04:40;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
437;15-02-2019;08:04:41;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
438;15-02-2019;08:04:43;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
439;15-02-2019;08:04:44;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
440;15-02-2019;08:04:44;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
441;15-02-2019;08:04:44;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
442;15-02-2019;08:04:46;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
443;15-02-2019;08:11:22;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
444;15-02-2019;08:11:22;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
445;15-02-2019;08:11:23;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
446;15-02-2019;08:11:24;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
447;15-02-2019;08:11:33;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
448;15-02-2019;08:11:34;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
449;15-02-2019;08:11:35;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
450;15-02-2019;08:12:00;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
451;15-02-2019;08:12:01;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
452;15-02-2019;08:12:01;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
453;15-02-2019;08:12:02;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
454;15-02-2019;08:12:02;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
455;15-02-2019;08:12:05;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
