Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
843;16-02-2019;08:24:07;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
844;16-02-2019;08:24:08;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
845;16-02-2019;08:29:00;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
846;16-02-2019;08:30:04;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
847;16-02-2019;08:30:05;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
848;16-02-2019;08:30:05;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
849;16-02-2019;08:31:38;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
850;16-02-2019;08:31:39;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
851;16-02-2019;08:31:39;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
852;16-02-2019;08:31:41;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
853;16-02-2019;08:36:05;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
854;16-02-2019;08:36:05;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
855;16-02-2019;08:56:22;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
856;16-02-2019;08:56:45;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
857;16-02-2019;08:56:46;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
858;16-02-2019;08:56:46;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
859;16-02-2019;08:56:47;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
860;16-02-2019;08:56:48;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
861;16-02-2019;08:56:49;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
862;16-02-2019;08:57:11;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
863;16-02-2019;08:57:11;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
864;16-02-2019;08:57:11;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
865;16-02-2019;08:57:13;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
866;16-02-2019;09:12:02;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
867;16-02-2019;09:12:03;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
868;16-02-2019;09:12:05;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
869;16-02-2019;09:12:05;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
870;16-02-2019;09:14:52;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
871;16-02-2019;09:14:53;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
872;16-02-2019;09:14:53;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
873;16-02-2019;09:14:54;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
874;16-02-2019;09:14:55;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
875;16-02-2019;09:14:55;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
876;16-02-2019;09:16:00;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
877;16-02-2019;09:16:01;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
878;16-02-2019;09:16:03;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
879;16-02-2019;09:17:04;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
880;16-02-2019;09:17:05;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
881;16-02-2019;09:17:05;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
882;16-02-2019;09:17:06;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
883;16-02-2019;09:17:06;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
884;16-02-2019;09:17:06;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
885;16-02-2019;09:17:06;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
886;16-02-2019;09:17:36;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
887;16-02-2019;09:17:36;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
888;16-02-2019;09:18:26;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
889;16-02-2019;09:18:26;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
890;16-02-2019;09:18:27;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
891;16-02-2019;09:18:28;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
892;16-02-2019;09:18:39;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
893;16-02-2019;09:18:40;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
894;16-02-2019;09:18:41;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
895;16-02-2019;09:19:57;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
896;16-02-2019;09:19:58;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
897;16-02-2019;09:19:58;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
898;16-02-2019;09:21:59;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
899;16-02-2019;09:22:00;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
900;16-02-2019;09:22:01;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
901;16-02-2019;09:22:02;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
902;16-02-2019;09:23:01;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
903;16-02-2019;09:23:01;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
904;16-02-2019;09:23:02;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
905;16-02-2019;09:25:15;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
906;16-02-2019;09:25:17;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
907;16-02-2019;09:25:17;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
908;16-02-2019;09:25:18;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
909;16-02-2019;09:26:34;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
910;16-02-2019;09:26:34;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
911;16-02-2019;09:26:35;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
912;16-02-2019;09:26:35;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
913;16-02-2019;09:26:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
914;16-02-2019;09:26:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
915;16-02-2019;09:30:33;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
916;16-02-2019;09:30:34;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
917;16-02-2019;09:30:35;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
918;16-02-2019;09:32:06;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
919;16-02-2019;09:32:07;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
920;16-02-2019;09:32:07;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
921;16-02-2019;09:38:11;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
922;16-02-2019;09:38:11;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
923;16-02-2019;09:38:13;30;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
924;16-02-2019;09:39:17;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
925;16-02-2019;09:39:17;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
926;16-02-2019;09:39:18;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
927;16-02-2019;09:41:18;40;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
