Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1959;19-02-2019;08:57:47;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1960;19-02-2019;09:00:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1961;19-02-2019;09:00:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1962;19-02-2019;09:00:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1963;19-02-2019;09:00:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1964;19-02-2019;09:00:15;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1965;19-02-2019;09:00:16;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1966;19-02-2019;09:01:28;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1967;19-02-2019;09:01:29;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1968;19-02-2019;09:01:29;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1969;19-02-2019;09:01:30;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1970;19-02-2019;09:01:32;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1971;19-02-2019;09:01:33;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1972;19-02-2019;09:01:34;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1973;19-02-2019;09:01:41;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1974;19-02-2019;09:01:41;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1975;19-02-2019;09:01:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1976;19-02-2019;09:01:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1977;19-02-2019;09:01:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1978;19-02-2019;09:01:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1979;19-02-2019;09:01:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1980;19-02-2019;09:02:16;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1981;19-02-2019;09:02:16;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1982;19-02-2019;09:02:17;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1983;19-02-2019;09:02:18;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1984;19-02-2019;09:02:18;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
1985;19-02-2019;09:02:47;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1986;19-02-2019;09:02:58;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1987;19-02-2019;09:02:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1988;19-02-2019;09:03:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1989;19-02-2019;09:03:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1990;19-02-2019;09:02:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1991;19-02-2019;09:03:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1992;19-02-2019;09:03:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1993;19-02-2019;09:03:07;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1994;19-02-2019;09:03:07;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1995;19-02-2019;09:03:08;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1996;19-02-2019;09:03:51;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1997;19-02-2019;09:03:51;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1998;19-02-2019;09:03:52;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
1999;19-02-2019;09:03:52;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2000;19-02-2019;09:03:53;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2001;19-02-2019;09:07:43;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2002;19-02-2019;09:07:43;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2003;19-02-2019;09:07:43;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2004;19-02-2019;09:07:44;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2005;19-02-2019;09:07:44;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2006;19-02-2019;09:22:32;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2007;19-02-2019;09:22:32;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2008;19-02-2019;09:22:32;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2009;19-02-2019;09:22:32;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2010;19-02-2019;09:22:34;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2011;19-02-2019;09:24:58;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2012;19-02-2019;09:24:59;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2013;19-02-2019;09:25:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2014;19-02-2019;09:30:02;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2015;19-02-2019;09:30:02;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2016;19-02-2019;09:30:03;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2017;19-02-2019;09:30:03;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2018;19-02-2019;09:30:03;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2019;19-02-2019;09:30:46;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2020;19-02-2019;09:30:47;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2021;19-02-2019;09:30:48;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2022;19-02-2019;09:30:48;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2023;19-02-2019;09:34:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2024;19-02-2019;09:34:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2025;19-02-2019;09:34:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2026;19-02-2019;09:34:59;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2027;19-02-2019;09:35:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2028;19-02-2019;09:35:00;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2029;19-02-2019;09:35:01;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2030;19-02-2019;09:35:02;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2031;19-02-2019;09:36:07;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2032;19-02-2019;09:36:07;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2033;19-02-2019;09:36:07;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2034;19-02-2019;09:36:08;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2035;19-02-2019;09:39:24;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2036;19-02-2019;09:39:25;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2037;19-02-2019;09:39:26;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2038;19-02-2019;09:39:26;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2039;19-02-2019;09:39:25;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2040;19-02-2019;09:39:26;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2041;19-02-2019;09:39:26;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2042;19-02-2019;09:57:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2043;19-02-2019;09:57:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2044;19-02-2019;09:57:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2045;19-02-2019;09:57:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2046;19-02-2019;09:57:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2047;19-02-2019;09:57:38;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2048;19-02-2019;09:57:39;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2049;19-02-2019;09:59:10;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2050;19-02-2019;09:59:10;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2051;19-02-2019;09:59:10;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2052;19-02-2019;09:59:11;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2053;19-02-2019;09:59:12;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2054;19-02-2019;09:59:12;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2055;19-02-2019;10:01:46;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2056;19-02-2019;10:01:46;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2057;19-02-2019;10:01:47;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2058;19-02-2019;10:01:47;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2059;19-02-2019;10:01:47;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2060;19-02-2019;10:01:48;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2061;19-02-2019;10:01:48;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2062;19-02-2019;10:01:48;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2063;19-02-2019;10:02:28;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2064;19-02-2019;10:02:28;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2065;19-02-2019;10:02:28;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2066;19-02-2019;10:02:29;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2067;19-02-2019;10:15:39;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2068;19-02-2019;10:15:40;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2069;19-02-2019;10:15:41;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2070;19-02-2019;10:15:41;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2071;19-02-2019;10:15:41;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2072;19-02-2019;10:15:42;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2073;19-02-2019;10:17:05;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2074;19-02-2019;10:17:05;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2075;19-02-2019;10:17:05;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2076;19-02-2019;10:17:06;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2077;19-02-2019;10:17:07;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2078;19-02-2019;10:21:52;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2079;19-02-2019;10:21:53;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2080;19-02-2019;10:21:54;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2081;19-02-2019;10:21:53;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2082;19-02-2019;10:21:54;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2083;19-02-2019;10:21:55;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2084;19-02-2019;10:21:55;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2085;19-02-2019;10:21:55;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2086;19-02-2019;10:21:55;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2087;19-02-2019;10:21:56;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2088;19-02-2019;10:21:56;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2089;19-02-2019;10:21:56;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2090;19-02-2019;10:21:57;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2091;19-02-2019;10:21:57;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2092;19-02-2019;10:22:50;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2093;19-02-2019;10:22:51;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2094;19-02-2019;10:22:52;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2095;19-02-2019;10:24:30;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2096;19-02-2019;10:24:31;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2097;19-02-2019;10:24:31;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2098;19-02-2019;10:25:10;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2099;19-02-2019;10:25:10;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2100;19-02-2019;10:25:11;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2101;19-02-2019;10:25:11;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2102;19-02-2019;10:25:12;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2103;19-02-2019;10:26:23;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2104;19-02-2019;10:26:24;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2105;19-02-2019;10:26:25;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2106;19-02-2019;10:26:24;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2107;19-02-2019;10:26:47;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2108;19-02-2019;10:26:47;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2109;19-02-2019;10:26:48;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2110;19-02-2019;10:26:48;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2111;19-02-2019;10:29:27;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2112;19-02-2019;10:29:28;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2113;19-02-2019;10:29:28;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2114;19-02-2019;10:29:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2115;19-02-2019;10:29:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2116;19-02-2019;10:29:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2117;19-02-2019;10:29:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2118;19-02-2019;10:29:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2119;19-02-2019;10:29:38;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2120;19-02-2019;10:29:39;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2121;19-02-2019;10:30:36;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2122;19-02-2019;10:30:37;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2123;19-02-2019;10:30:38;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2124;19-02-2019;10:30:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2125;19-02-2019;10:30:39;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2126;19-02-2019;10:42:48;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2127;19-02-2019;10:42:48;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2128;19-02-2019;10:42:49;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2129;19-02-2019;10:42:49;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2130;19-02-2019;10:49:49;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2131;19-02-2019;10:49:50;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2132;19-02-2019;10:49:51;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2133;19-02-2019;10:49:51;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2134;19-02-2019;10:49:52;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2135;19-02-2019;10:50:40;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2136;19-02-2019;10:50:40;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2137;19-02-2019;10:50:40;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2138;19-02-2019;10:50:42;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2139;19-02-2019;10:52:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2140;19-02-2019;10:52:14;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2141;19-02-2019;10:52:15;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2142;19-02-2019;10:52:15;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2143;19-02-2019;10:52:52;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2144;19-02-2019;10:52:52;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2145;19-02-2019;10:52:52;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2146;19-02-2019;10:52:53;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2147;19-02-2019;10:54:50;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
