Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
4812;08-01-2019;08:44:16;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4813;08-01-2019;08:44:16;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4814;08-01-2019;08:44:16;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4815;08-01-2019;08:44:17;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4816;08-01-2019;08:44:17;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4817;08-01-2019;08:47:12;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4818;08-01-2019;08:47:13;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4819;08-01-2019;08:47:13;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4820;08-01-2019;08:48:49;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4821;08-01-2019;08:48:49;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4822;08-01-2019;08:48:49;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4823;08-01-2019;08:48:50;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4824;08-01-2019;08:48:50;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4825;08-01-2019;08:48:50;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4826;08-01-2019;08:48:50;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4827;08-01-2019;08:49:07;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4828;08-01-2019;08:49:07;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4829;08-01-2019;08:49:07;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4830;08-01-2019;08:49:08;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4831;08-01-2019;08:49:08;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4832;08-01-2019;08:49:08;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4833;08-01-2019;08:49:09;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4834;08-01-2019;08:49:09;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4835;08-01-2019;08:49:09;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4836;08-01-2019;08:49:09;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4837;08-01-2019;08:49:10;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4838;08-01-2019;08:49:12;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4839;08-01-2019;08:49:13;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4840;08-01-2019;08:49:13;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4841;08-01-2019;08:49:13;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4842;08-01-2019;08:49:17;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4843;08-01-2019;08:49:18;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4844;08-01-2019;08:49:18;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4845;08-01-2019;08:49:18;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4846;08-01-2019;08:49:18;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4847;08-01-2019;08:49:19;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4848;08-01-2019;08:49:19;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4849;08-01-2019;08:49:19;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4850;08-01-2019;08:49:19;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4851;08-01-2019;08:49:20;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4852;08-01-2019;08:49:20;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4853;08-01-2019;08:49:27;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4854;08-01-2019;08:49:27;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4855;08-01-2019;08:49:28;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4856;08-01-2019;08:49:30;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4857;08-01-2019;08:49:31;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4858;08-01-2019;08:49:31;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4859;08-01-2019;08:49:32;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4860;08-01-2019;08:49:32;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4861;08-01-2019;08:49:33;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4862;08-01-2019;08:49:34;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4863;08-01-2019;08:49:35;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4864;08-01-2019;08:49:48;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4865;08-01-2019;08:49:48;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
4866;08-01-2019;08:50:21;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4867;08-01-2019;08:50:22;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4868;08-01-2019;08:50:45;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4869;08-01-2019;08:50:47;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4870;08-01-2019;08:50:52;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4871;08-01-2019;08:50:53;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4872;08-01-2019;08:50:56;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4873;08-01-2019;08:51:11;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4874;08-01-2019;08:51:11;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4875;08-01-2019;08:51:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4876;08-01-2019;08:51:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4877;08-01-2019;08:51:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4878;08-01-2019;08:51:13;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4879;08-01-2019;08:51:14;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4880;08-01-2019;08:51:42;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4881;08-01-2019;08:51:43;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4882;08-01-2019;08:51:43;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4883;08-01-2019;08:52:16;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
