Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
5494;09-01-2019;08:46:34;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5495;09-01-2019;08:46:34;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5496;09-01-2019;08:46:35;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5497;09-01-2019;08:47:16;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5498;09-01-2019;08:47:16;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5499;09-01-2019;08:47:17;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5500;09-01-2019;08:47:17;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5501;09-01-2019;08:47:18;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5502;09-01-2019;08:47:18;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5503;09-01-2019;08:47:18;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5504;09-01-2019;08:49:54;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5505;09-01-2019;08:49:54;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5506;09-01-2019;08:49:55;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5507;09-01-2019;08:49:55;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5508;09-01-2019;08:49:55;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5509;09-01-2019;08:49:55;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5510;09-01-2019;08:49:56;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5511;09-01-2019;08:49:56;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5512;09-01-2019;08:49:56;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5513;09-01-2019;08:49:57;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5514;09-01-2019;08:49:57;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5515;09-01-2019;08:49:57;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5516;09-01-2019;08:49:57;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5517;09-01-2019;08:49:59;20;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5518;09-01-2019;08:53:18;20;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5519;09-01-2019;08:53:20;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5520;09-01-2019;08:53:20;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5521;09-01-2019;08:53:20;10;-;Trovan Unique;0007B0FC21;-;00000000;00000000;-;""
5522;09-01-2019;08:56:13;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5523;09-01-2019;08:56:13;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5524;09-01-2019;08:56:14;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5525;09-01-2019;08:56:27;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5526;09-01-2019;08:56:28;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5527;09-01-2019;08:56:29;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5528;09-01-2019;08:58:04;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5529;09-01-2019;08:58:04;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5530;09-01-2019;08:58:05;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5531;09-01-2019;08:58:05;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5532;09-01-2019;08:58:20;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5533;09-01-2019;08:58:20;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5534;09-01-2019;08:58:31;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5535;09-01-2019;08:58:31;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5536;09-01-2019;08:58:32;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5537;09-01-2019;08:58:34;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5538;09-01-2019;08:58:35;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5539;09-01-2019;08:58:35;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5540;09-01-2019;08:58:44;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5541;09-01-2019;08:58:44;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5542;09-01-2019;09:01:59;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5543;09-01-2019;09:01:59;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5544;09-01-2019;09:02:00;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5545;09-01-2019;09:02:08;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5546;09-01-2019;09:02:09;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5547;09-01-2019;09:02:09;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5548;09-01-2019;09:02:10;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5549;09-01-2019;09:03:27;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5550;09-01-2019;09:03:35;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5551;09-01-2019;09:03:35;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5552;09-01-2019;09:03:36;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5553;09-01-2019;09:03:36;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5554;09-01-2019;09:03:36;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5555;09-01-2019;09:03:37;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5556;09-01-2019;09:04:59;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5557;09-01-2019;09:05:00;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
5558;09-01-2019;09:08:58;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5559;09-01-2019;09:08:59;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5560;09-01-2019;09:09:00;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5561;09-01-2019;09:09:00;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5562;09-01-2019;09:09:22;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5563;09-01-2019;09:09:22;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5564;09-01-2019;09:09:23;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5565;09-01-2019;09:10:20;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5566;09-01-2019;09:10:20;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5567;09-01-2019;09:10:21;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5568;09-01-2019;09:11:07;40;-;Trovan Unique;0007AFE135;-;00000000;00000000;-;""
5569;09-01-2019;09:13:00;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5570;09-01-2019;09:13:00;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5571;09-01-2019;09:13:01;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5572;09-01-2019;09:29:37;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5573;09-01-2019;09:29:37;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5574;09-01-2019;09:29:38;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5575;09-01-2019;09:35:23;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5576;09-01-2019;09:35:23;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5577;09-01-2019;09:35:24;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5578;09-01-2019;09:35:26;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5579;09-01-2019;09:35:26;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5580;09-01-2019;09:35:27;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5581;09-01-2019;09:35:36;20;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5582;09-01-2019;09:35:36;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
5583;09-01-2019;09:40:36;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5584;09-01-2019;09:40:36;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5585;09-01-2019;09:40:37;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
5586;09-01-2019;09:40:37;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
